HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,Deck,CabinNum,Side,CabinSize,Surname,TotalSpend,NecessitiesSpend,EntertainmentSpend,AllGroupCryo,NoGroupCryo,IsAlone,IsChild
Mars,0.0,TRAPPIST-1e,24.0,0.0,158.0,0.0,1594.0,1.0,0.0,1,3,F,1077.0,S,3,Karte,1753.0,158.0,1595.0,0,1,0,0
Mars,0.0,55 Cancri e,18.0,0.0,2803.0,0.0,17.0,0.0,0.0,0,3,F,1077.0,S,3,Unknown,2820.0,2803.0,17.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,15.0,0.0,643.0,0.0,45.0,0.0,10.0,0,3,F,1077.0,S,3,Karte,698.0,643.0,55.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,28.0,0.0,1909.0,0.0,0.0,0.0,6.0,0,1,F,1169.0,P,1,Hake,1915.0,1909.0,6.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,117.0,2134.0,0.0,0.0,1,1,F,1078.0,S,1,Wagnerray,2251.0,117.0,2134.0,0,1,1,0
Mars,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1079.0,S,1,Unknown,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,C,178.0,P,3,Matoltuble,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,52.0,0.0,0.0,1425.0,31.0,0.0,1320.0,1,3,C,178.0,P,3,Matoltuble,2776.0,1425.0,1351.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,2851.0,1478.0,0,3,C,178.0,P,3,Tachor,4329.0,0.0,4329.0,0,0,0,0
Europa,0.0,55 Cancri e,27.0,0.0,332.0,918.0,0.0,5.0,4817.0,0,2,C,179.0,P,2,Braned,6072.0,1250.0,4822.0,0,1,0,0
Europa,0.0,55 Cancri e,50.0,0.0,0.0,103.0,0.0,240.0,8221.0,0,2,C,179.0,P,2,Braned,8564.0,103.0,8461.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,56.0,22.0,285.0,1453.0,0.0,0,1,G,902.0,P,1,Coopezmaney,1816.0,78.0,1738.0,0,1,1,0
Earth,0.0,PSO J318.5-22,26.0,0.0,807.0,0.0,0.0,0.0,40.0,1,1,G,915.0,S,1,Franton,847.0,807.0,40.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,215.0,0.0,0.0,0.0,350.0,0,1,F,1171.0,P,1,Franchaney,565.0,215.0,350.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,903.0,P,1,Wardendez,0.0,0.0,0.0,1,0,1,0
Earth,0.0,PSO J318.5-22,42.0,0.0,1188.0,39.0,3.0,3.0,0.0,0,1,F,1172.0,P,1,Browlerson,1233.0,1227.0,6.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,880.0,0,1,F,1175.0,P,1,Alberts,880.0,0.0,880.0,0,1,1,0
Earth,0.0,PSO J318.5-22,43.0,0.0,635.0,53.0,0.0,3.0,0.0,1,2,E,355.0,P,1,Ellahan,691.0,688.0,3.0,0,0,0,0
Earth,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,G,905.0,P,1,Ellahan,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,G,916.0,S,1,Wolferguson,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,13.0,0.0,0.0,679.0,0.0,0,2,F,1080.0,S,1,Wolferguson,692.0,13.0,679.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,1513.0,5.0,63.0,144.0,1,1,A,71.0,S,1,Ressing,1725.0,1513.0,212.0,0,1,1,0
Earth,0.0,55 Cancri e,21.0,0.0,0.0,496.0,0.0,3867.0,30.0,0,1,G,906.0,P,1,Combson,4393.0,496.0,3897.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,13.0,0.0,56.0,1706.0,15.0,0.0,23.0,0,1,G,907.0,P,1,Acobsond,1800.0,1762.0,38.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,286.0,545.0,0.0,0.0,0.0,1,1,F,1083.0,S,1,Bradlerson,831.0,831.0,0.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,22.0,0.0,0.0,11594.0,0.0,10247.0,1.0,0,1,B,217.0,S,1,Unsible,21842.0,11594.0,10248.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,22.0,0.0,1035.0,0.0,264.0,0.0,0.0,0,1,E,357.0,P,1,Fisun,1299.0,1035.0,264.0,0,1,1,0
Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,920.0,S,3,Casonston,0.0,0.0,0.0,1,0,0,0
Earth,1.0,55 Cancri e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,920.0,S,3,Casonston,0.0,0.0,0.0,1,0,0,0
Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,920.0,S,3,Casonston,0.0,0.0,0.0,1,0,0,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,1609.0,0.0,0.0,1,1,E,359.0,P,1,Blanglison,1609.0,0.0,1609.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,921.0,S,1,Ellson,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,218.0,S,4,Busive,0.0,0.0,0.0,0,0,0,0
Europa,1.0,55 Cancri e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,218.0,S,4,Busive,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,38.0,0.0,0.0,1198.0,48.0,278.0,1244.0,0,4,B,218.0,S,4,Busive,2768.0,1198.0,1570.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,218.0,S,4,Folhal,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,910.0,P,1,Bryants,0.0,0.0,0.0,1,0,1,0
Mars,0.0,55 Cancri e,44.0,0.0,2267.0,0.0,107.0,0.0,0.0,0,2,D,180.0,P,2,Cry,2374.0,2267.0,107.0,0,1,0,0
Mars,0.0,55 Cancri e,25.0,0.0,1410.0,123.0,26.0,9.0,812.0,0,2,D,180.0,P,2,Cry,2380.0,1533.0,847.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,15.0,0.0,348.0,1627.0,0.0,0.0,0.0,0,1,F,1179.0,P,1,Mccarry,1975.0,1975.0,0.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,12.0,177.0,1110.0,0.0,0.0,1,1,F,1084.0,S,1,Newtontoss,1299.0,189.0,1110.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,34.0,0.0,233.0,0.0,0.0,1054.0,156.0,0,1,F,1180.0,P,1,Scotterkins,1443.0,233.0,1210.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,23.0,0.0,821.0,0.0,863.0,664.0,0.0,0,1,E,360.0,P,1,Madan,2348.0,821.0,1527.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,2332.0,84.0,0.0,1,1,F,1087.0,S,1,Blacks,2416.0,0.0,2416.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,922.0,S,1,Collinson,0.0,0.0,0.0,1,0,1,0
Earth,1.0,PSO J318.5-22,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,911.0,P,1,Mcgoway,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,325.0,247.0,305.0,0,2,F,1088.0,S,1,Mulley,877.0,0.0,877.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,178.0,0.0,3.0,0.0,704.0,1,2,G,923.0,S,1,Unknown,885.0,178.0,707.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,924.0,S,1,Ricks,0.0,0.0,0.0,1,0,1,0
Mars,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,D,173.0,S,1,Fincy,0.0,0.0,0.0,1,0,1,0
Earth,1.0,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,912.0,P,1,Estron,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,913.0,P,1,Callowery,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,925.0,S,1,Chanan,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,0.0,458.0,725.0,0.0,0.0,1,2,F,1090.0,S,1,Kerrealds,1183.0,458.0,725.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,G,926.0,S,1,Marshopper,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,973.0,29.0,0.0,1,1,F,1091.0,S,1,Alvasquez,1002.0,0.0,1002.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,4372.0,0.0,4103.0,0.0,1,1,C,215.0,S,1,Amblereld,8475.0,4372.0,4103.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,61.0,0.0,0.0,166.0,1080.0,0.0,16.0,1,1,F,1092.0,S,1,Sterson,1262.0,166.0,1096.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,692.0,164.0,0,1,F,1183.0,P,1,Mullericer,856.0,0.0,856.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,E,371.0,S,1,Mostedry,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,42.0,0.0,0.0,29.0,317.0,434.0,45.0,1,1,G,915.0,P,1,Blangibson,825.0,29.0,796.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,G,916.0,P,5,Farleyatton,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,G,916.0,P,5,Farleyatton,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,G,916.0,P,5,Hamcmahon,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,G,916.0,P,5,Hamcmahon,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,G,916.0,P,5,Hamcmahon,0.0,0.0,0.0,0,0,0,0
Earth,0.0,PSO J318.5-22,29.0,0.0,0.0,173.0,0.0,0.0,1155.0,1,1,F,1093.0,S,1,Jimes,1328.0,173.0,1155.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,59.0,0.0,0.0,664.0,0.0,144.0,141.0,1,1,G,917.0,P,1,Fowles,949.0,664.0,285.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,927.0,S,1,Kaney,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,70.0,0.0,390.0,0.0,0.0,0.0,518.0,1,2,G,918.0,P,2,Tranciams,908.0,390.0,518.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,G,918.0,P,2,Tranciams,0.0,0.0,0.0,0,0,0,1
Europa,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,219.0,S,2,Mostedry,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,58.0,0.0,0.0,1975.0,598.0,7.0,3726.0,0,2,B,219.0,S,2,Mostedry,6306.0,1975.0,4331.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,44.0,0.0,69.0,0.0,17.0,176.0,2105.0,0,1,G,928.0,S,1,Ington,2367.0,69.0,2298.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,E,372.0,S,1,Puff,0.0,0.0,0.0,1,0,1,0
Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,919.0,P,1,Sweenez,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,156.0,0.0,364.0,489.0,383.0,1,1,F,1094.0,S,1,Joycerton,1392.0,156.0,1236.0,0,1,1,0
Europa,1.0,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,192.0,P,1,Dindeng,0.0,0.0,0.0,1,0,1,0
Earth,0.0,55 Cancri e,28.0,0.0,0.0,0.0,0.0,711.0,0.0,0,1,G,920.0,P,1,Santin,711.0,0.0,711.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,217.0,0.0,77.0,510.0,0,1,F,1185.0,P,1,Wolferguson,804.0,217.0,587.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1186.0,P,1,Merie,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,2029.0,1.0,0.0,0.0,121.0,0,1,F,1187.0,P,1,Moodman,2151.0,2030.0,121.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,53.0,2.0,754.0,0,1,G,921.0,P,1,Ocherman,809.0,0.0,809.0,0,1,1,0
Earth,0.0,55 Cancri e,34.0,0.0,0.0,1745.0,6.0,5.0,37.0,1,2,G,922.0,P,1,Kerrealds,1793.0,1745.0,48.0,0,1,0,0
Earth,0.0,55 Cancri e,28.0,0.0,0.0,0.0,0.0,1191.0,109.0,0,2,F,1188.0,P,1,Buckeelez,1300.0,0.0,1300.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,E,362.0,P,1,Peterstarks,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,1.0,0.0,1.0,0.0,618.0,0,1,F,1189.0,P,1,Maynardner,620.0,1.0,619.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,39.0,0.0,0.0,11856.0,13.0,39.0,3.0,1,2,C,216.0,S,2,Inicont,11911.0,11856.0,55.0,0,1,0,0
Europa,0.0,TRAPPIST-1e,35.0,0.0,0.0,7636.0,0.0,353.0,705.0,1,2,C,216.0,S,2,Inicont,8694.0,7636.0,1058.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,929.0,S,1,Morelly,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,930.0,S,1,Cleminglas,0.0,0.0,0.0,1,0,1,0
Europa,0.0,TRAPPIST-1e,42.0,0.0,0.0,16.0,0.0,144.0,7492.0,0,2,A,52.0,P,2,Cattle,7652.0,16.0,7636.0,0,1,0,0
Europa,0.0,55 Cancri e,32.0,0.0,70.0,764.0,724.0,547.0,1297.0,0,2,A,52.0,P,2,Alaxed,3402.0,834.0,2568.0,0,1,0,0
Earth,0.0,55 Cancri e,50.0,0.0,57.0,29.0,0.0,0.0,643.0,0,1,F,1096.0,S,1,Rigginsen,729.0,86.0,643.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,37.0,859.0,9.0,1.0,1,1,G,931.0,S,1,Hinglendez,906.0,37.0,869.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,5381.0,139.0,0,1,G,932.0,S,1,Vandan,5520.0,0.0,5520.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,715.0,47.0,0.0,0.0,0.0,0,1,F,1192.0,P,1,Hallahaney,762.0,762.0,0.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,35.0,1.0,247.0,436.0,459.0,1.0,1984.0,0,1,A,53.0,P,1,Gealloyalt,3127.0,683.0,2444.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,625.0,0.0,0.0,356.0,0,1,E,363.0,P,1,Parklaney,981.0,625.0,356.0,0,1,1,0
Earth,0.0,PSO J318.5-22,24.0,0.0,160.0,20.0,39.0,552.0,1.0,0,1,G,924.0,P,1,Unknown,772.0,180.0,592.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,88.0,0.0,586.0,0.0,0.0,1,1,G,933.0,S,1,Cardner,674.0,88.0,586.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,51.0,0.0,542.0,0.0,360.0,0.0,0.0,0,8,F,1194.0,P,8,Dicksons,902.0,542.0,360.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,42.0,0.0,439.0,0.0,0.0,0.0,254.0,0,8,F,1194.0,P,8,Briggston,693.0,439.0,254.0,0,0,0,0
Earth,0.0,PSO J318.5-22,19.0,0.0,5.0,0.0,0.0,716.0,0.0,0,8,F,1194.0,P,8,Briggston,721.0,5.0,716.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,F,1194.0,S,8,Unknown,0.0,0.0,0.0,0,0,0,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,F,1194.0,P,8,Briggston,0.0,0.0,0.0,0,0,0,0
Earth,0.0,PSO J318.5-22,22.0,0.0,158.0,0.0,476.0,0.0,26.0,0,8,F,1194.0,P,8,Briggston,660.0,158.0,502.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,12.0,6.0,2817.0,342.0,0.0,0,8,F,1194.0,P,8,Garden,3177.0,18.0,3159.0,0,0,0,0
Earth,0.0,PSO J318.5-22,31.0,0.0,11.0,0.0,0.0,1912.0,1120.0,0,8,F,1194.0,P,8,Briggston,3043.0,11.0,3032.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,558.0,1.0,0,1,F,1195.0,P,1,Salin,559.0,0.0,559.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,934.0,S,1,Mcguirez,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,220.0,S,1,Icablebat,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,56.0,1.0,642.0,0,2,F,1099.0,S,2,Alentonway,699.0,0.0,699.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,838.0,193.0,0,2,F,1099.0,S,2,Alentonway,1031.0,0.0,1031.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,1037.0,8.0,1.0,1,1,F,1100.0,S,1,Nolds,1046.0,0.0,1046.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,42.0,0.0,0.0,1871.0,0.0,570.0,199.0,0,1,C,181.0,P,1,Heermy,2640.0,1871.0,769.0,0,1,1,0
Earth,1.0,PSO J318.5-22,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,936.0,S,1,Josesh,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,193.0,P,2,Cattle,0.0,0.0,0.0,1,0,0,0
Europa,1.0,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,193.0,P,2,Cattle,0.0,0.0,0.0,1,0,0,0
Europa,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,194.0,P,2,Oppont,0.0,0.0,0.0,1,0,0,0
Europa,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,194.0,P,2,Oppont,0.0,0.0,0.0,1,0,0,0
Earth,0.0,TRAPPIST-1e,47.0,0.0,0.0,868.0,0.0,4.0,0.0,1,1,G,937.0,S,1,Fielson,872.0,868.0,4.0,0,1,1,0
Mars,0.0,55 Cancri e,23.0,0.0,610.0,858.0,75.0,1358.0,0.0,0,1,F,1197.0,P,1,Sidne,2901.0,1468.0,1433.0,0,1,1,0
Europa,1.0,55 Cancri e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,217.0,S,1,Sciatberit,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,128.0,209.0,4.0,383.0,0,1,F,1102.0,S,1,Saundez,724.0,128.0,596.0,0,1,1,0
Earth,0.0,PSO J318.5-22,46.0,0.0,559.0,25.0,0.0,22.0,765.0,0,1,F,1199.0,P,1,River,1371.0,584.0,787.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,907.0,0,1,G,926.0,P,1,Pernard,907.0,0.0,907.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,15.0,0.0,0.0,706.0,0.0,0.0,0.0,1,1,G,938.0,S,1,Simsey,706.0,706.0,0.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,2233.0,6408.0,0.0,23.0,273.0,1,3,B,195.0,P,3,Ousious,8937.0,8641.0,296.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,B,195.0,P,3,Ousious,0.0,0.0,0.0,0,0,0,0
Europa,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,B,195.0,P,3,Ousious,0.0,0.0,0.0,0,0,0,0
Earth,0.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,1.0,594.0,0,1,F,1200.0,P,1,Harley,595.0,0.0,595.0,0,1,1,0
Earth,0.0,55 Cancri e,43.0,0.0,0.0,1197.0,0.0,223.0,1.0,1,1,F,1201.0,P,1,Scottuez,1421.0,1197.0,224.0,0,1,1,0
Earth,0.0,PSO J318.5-22,34.0,0.0,571.0,0.0,0.0,0.0,0.0,0,1,F,1104.0,S,1,Mcgoway,571.0,571.0,0.0,0,1,1,0
Earth,0.0,PSO J318.5-22,47.0,0.0,14.0,3.0,0.0,1720.0,0.0,0,1,G,928.0,P,1,Sarios,1737.0,17.0,1720.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,850.0,0.0,681.0,1.0,0.0,1,1,F,1105.0,S,1,Birte,1532.0,850.0,682.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,46.0,0.0,0.0,1068.0,945.0,2587.0,811.0,0,1,C,218.0,S,1,Distured,5411.0,1068.0,4343.0,0,1,1,0
Earth,0.0,nan,46.0,0.0,183.0,7.0,637.0,182.0,5.0,1,1,G,941.0,S,1,Sancasey,1014.0,190.0,824.0,0,1,1,0
Europa,0.0,55 Cancri e,40.0,0.0,0.0,3338.0,0.0,6344.0,199.0,0,1,B,196.0,P,1,Subwor,9881.0,3338.0,6543.0,0,1,1,0
Europa,1.0,55 Cancri e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,E,375.0,S,1,Gloyanthy,0.0,0.0,0.0,1,0,1,0
Europa,0.0,TRAPPIST-1e,45.0,0.0,0.0,1202.0,149.0,1472.0,3379.0,0,1,D,182.0,P,1,Shoeweely,6202.0,1202.0,5000.0,0,1,1,0
Earth,0.0,PSO J318.5-22,19.0,0.0,0.0,95.0,595.0,0.0,0.0,1,1,F,1106.0,S,1,Hodes,690.0,95.0,595.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,32.0,0.0,6769.0,0.0,0.0,113.0,1.0,0,1,F,1107.0,S,1,Pre,6883.0,6769.0,114.0,0,1,1,0
nan,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,1108.0,S,1,Cres,0.0,0.0,0.0,1,0,1,0
Earth,0.0,nan,40.0,0.0,661.0,0.0,830.0,0.0,6.0,0,1,F,1203.0,P,1,Llobsoney,1497.0,661.0,836.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,44.0,0.0,815.0,219.0,22.0,0.0,0.0,1,1,D,175.0,S,1,Killé,1056.0,1034.0,22.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,933.0,P,1,Simpsonks,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,514.0,0.0,2.0,129.0,583.0,0,1,F,1109.0,S,1,Snowaney,1228.0,514.0,714.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,934.0,P,1,Josey,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,3.0,41.0,359.0,393.0,0,3,F,1204.0,P,2,Josey,796.0,3.0,793.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,53.0,0.0,751.0,0.0,0.0,7.0,0.0,0,3,F,1204.0,P,2,Josey,758.0,751.0,7.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,104.0,511.0,254.0,425.0,4.0,0,2,F,1205.0,P,2,Clemondsey,1298.0,615.0,683.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,46.0,0.0,0.0,98.0,2077.0,0.0,0.0,1,2,F,1205.0,P,2,Clemondsey,2175.0,98.0,2077.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,G,935.0,P,1,Chapmaney,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,0.0,1489.0,68.0,6.0,0.0,1,2,E,366.0,P,1,Chapmaney,1563.0,1489.0,74.0,0,0,0,0
Europa,0.0,55 Cancri e,36.0,0.0,1.0,4058.0,95.0,0.0,2109.0,0,2,A,54.0,P,2,Fulatorly,6263.0,4059.0,2204.0,0,1,0,0
Europa,0.0,55 Cancri e,46.0,0.0,35.0,3953.0,0.0,2108.0,0.0,1,2,A,54.0,P,2,Fulatorly,6096.0,3988.0,2108.0,0,1,0,0
Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,G,943.0,S,6,Domington,0.0,0.0,0.0,0,0,0,1
